# Total Phase Data Center(tm) v6.52
# (c) 2005-2012 Total Phase, Inc.
# www.totalphase.com
#
# Thu May 09 09:42:05 2013
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Data,Summary,ASCII
1,,833,0:39.029.284,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,834,0:39.029.287,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F DF,,.ABC%............................................…
1,,835,0:39.029.333,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,836,0:39.030.281,43.008.833 ms,,,,,[44 SOF],,[Frames: 1815 - 1858] ,
0,,837,0:39.073.290,50.812 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 99 A7 66 54 55 C6 00 4D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!..............fTU..M.....…
1,,838,0:39.073.290,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,839,0:39.073.293,45.583 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 99 A7 66 54 55 C6 00 4D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C4 2F,,K...(Q.665455...........!..............fTU..M....…
1,,840,0:39.073.339,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,841,0:39.074.287,208.031.812 ms,,,,,[209 SOF],,[Frames: 1859 - 19] ,
0,,842,0:39.031.284,251.087.604 ms,64 B,,05,01,IN txn   [251 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 F9 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 00 00 00 00 00 00 00 00 00 00,,ABC<Q.665455...........!........@................…
1,,843,0:39.031.284,250.039.562 ms,,,05,01,   [251 IN-NAK],,,
1,,844,0:39.282.319,2.812 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,845,0:39.282.322,47.270 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 F9 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 00 00 00 00 00 00 00 00 00 00 3E D2,,KABC<Q.665455...........!........@...............…
1,,846,0:39.282.370,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,847,0:39.283.316,2.833 us,,,,,[1 SOF],,[Frame: 20] ,
0,,848,0:39.283.319,50.750 us,64 B,,05,01,IN txn,41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC%.............................................…
1,,849,0:39.283.319,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,850,0:39.283.323,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F DF,,.ABC%............................................…
1,,851,0:39.283.369,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,852,0:39.284.316,61.011.333 ms,,,,,[62 SOF],,[Frames: 21 - 82] ,
0,,853,0:39.345.328,50.770 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 A8 A7 66 54 55 C7 00 5B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!..............fTU..[.....…
1,,854,0:39.345.328,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,855,0:39.345.331,45.500 us,67 B,,05,01,   DATA0 packet,C3 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 A8 A7 66 54 55 C7 00 5B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0F 04,,....(Q.665455...........!..............fTU..[....…
1,,856,0:39.345.377,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,857,0:39.346.325,207.031.708 ms,,,,,[208 SOF],,[Frames: 83 - 290] ,
0,,858,0:39.284.319,269.088.312 ms,64 B,,05,01,IN txn   [269 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 00 01 02 01 02 01 01 02 02 01 13 02 B8 5D C0 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC<Q.665455...........!........@................…
1,,859,0:39.284.319,268.042.041 ms,,,05,01,   [269 IN-NAK],,,
1,,860,0:39.553.357,2.812 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,861,0:39.553.360,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 00 01 02 01 02 01 01 02 02 01 13 02 B8 5D C0 00 00 00 00 00 00 00 00 00 00 00 00 00 2D 91,,KABC<Q.665455...........!........@...............…
1,,862,0:39.553.406,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,863,0:39.554.354,2.833 us,,,,,[1 SOF],,[Frame: 291] ,
0,,864,0:39.554.357,50.750 us,64 B,,05,01,IN txn,41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC%.............................................…
1,,865,0:39.554.357,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,866,0:39.554.360,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F DF,,.ABC%............................................…
1,,867,0:39.554.406,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,868,0:39.555.354,42.008.708 ms,,,,,[43 SOF],,[Frames: 292 - 334] ,
0,,869,0:39.597.363,50.770 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 DD A7 66 54 55 99 00 BE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!..............fTU........…
1,,870,0:39.597.363,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,871,0:39.597.367,45.500 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 DD A7 66 54 55 99 00 BE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5F 6C,,K...(Q.665455...........!..............fTU.......…
1,,872,0:39.597.412,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,873,0:39.598.360,215.032.833 ms,,,,,[216 SOF],,[Frames: 335 - 550] ,
0,,874,0:39.555.357,258.086.750 ms,64 B,,05,01,IN txn   [258 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 19 00 01 00 B8 00 3C 01 00 4E 00 14 00 00 28 00 1E 01 00 3C 20 88 6E 01 00 1E 00 00,,ABC<Q.665455...........!........@.........<..N...…
1,,875,0:39.555.357,257.040.500 ms,,,05,01,   [258 IN-NAK],,,
1,,876,0:39.813.393,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,877,0:39.813.396,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 19 00 01 00 B8 00 3C 01 00 4E 00 14 00 00 28 00 1E 01 00 3C 20 88 6E 01 00 1E 00 00 5E A8,,KABC<Q.665455...........!........@.........<..N..…
1,,878,0:39.813.443,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,879,0:39.814.390,2.812 us,,,,,[1 SOF],,[Frame: 551] ,
0,,880,0:39.814.393,50.750 us,64 B,,05,01,IN txn,41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC%.............................................…
1,,881,0:39.814.393,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,882,0:39.814.397,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F DF,,.ABC%............................................…
1,,883,0:39.814.443,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,884,0:39.815.390,60.011.229 ms,,,,,[61 SOF],,[Frames: 552 - 612] ,
0,,885,0:39.875.402,50.770 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 12 A7 66 54 55 9C 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!..............fTU........…
1,,886,0:39.875.402,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,887,0:39.875.405,45.500 us,67 B,,05,01,   DATA0 packet,C3 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 12 A7 66 54 55 9C 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 DB 28,,....(Q.665455...........!..............fTU.......…
1,,888,0:39.875.451,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,889,0:39.876.399,210.032.145 ms,,,,,[211 SOF],,[Frames: 613 - 823] ,
0,,890,0:39.815.394,271.088.583 ms,64 B,,05,01,IN txn   [271 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 B7 22 8C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC<Q.665455...........!........@...."...........…
1,,891,0:39.815.394,270.042.333 ms,,,05,01,   [271 IN-NAK],,,
1,,892,0:40.086.431,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,893,0:40.086.435,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 40 00 00 00 B7 22 8C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4A 5E,,KABC<Q.665455...........!........@...."..........…
1,,894,0:40.086.481,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,895,0:40.087.428,2.833 us,,,,,[1 SOF],,[Frame: 824] ,
0,,896,0:40.087.431,50.770 us,64 B,,05,01,IN txn,41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC%.............................................…
1,,897,0:40.087.431,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,898,0:40.087.435,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F DF,,.ABC%............................................…
1,,899,0:40.087.481,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,900,0:40.088.428,61.011.354 ms,,,,,[62 SOF],,[Frames: 825 - 886] ,
0,,901,0:40.149.440,50.833 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 E9 A7 66 54 55 80 00 E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!..............fTU........…
1,,902,0:40.149.440,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,903,0:40.149.444,45.583 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 E9 A7 66 54 55 80 00 E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C3 52,,K...(Q.665455...........!..............fTU.......…
1,,904,0:40.149.489,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,905,0:40.150.437,112.018.458 ms,,,,,[113 SOF],,[Frames: 887 - 999] ,
0,,906,0:40.088.432,174.075.062 ms,64 B,,05,01,IN txn   [174 POLL],41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC"Q.665455...........!.........................…
1,,907,0:40.088.432,173.028.791 ms,,,05,01,   [174 IN-NAK],,,
1,,908,0:40.262.456,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,909,0:40.262.459,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 10,,KABC"Q.665455...........!........................…
1,,910,0:40.262.505,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,911,0:40.263.453,54.010.375 ms,,,,,[55 SOF],,[Frames: 1000 - 1054] ,
0,,912,0:40.317.464,50.833 us,64 B,,05,01,OUT txn,00 00 00 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 47 00 00 00 E2 A7 66 54 55 80 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...<Q.665455...........!........G.....fTU........…
1,,913,0:40.317.464,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,914,0:40.317.467,45.583 us,67 B,,05,01,   DATA0 packet,C3 00 00 00 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 47 00 00 00 E2 A7 66 54 55 80 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 05 6A,,....<Q.665455...........!........G.....fTU.......…
1,,915,0:40.317.513,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,916,0:40.318.460,2.916 us,,,,,[1 SOF],,[Frame: 1055] ,
0,,917,0:40.318.464,50.770 us,64 B,,05,01,OUT txn,00 00 00 2C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 77 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...,...........................................w.…
1,,918,0:40.318.464,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,919,0:40.318.467,45.500 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 2C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 77 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B9 E1,,K...,...........................................w…
1,,920,0:40.318.513,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,921,0:40.319.460,748.107.208 ms,,,,,[749 SOF],,[Frames: 1056 - 1804] ,
0,,922,0:40.263.456,804.162.937 ms,64 B,,05,01,IN txn   [804 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 88 5B 60 76 5D 05 07 0D 00 51 0D 2D 6A 32 00 00 00 00 00 32 7D 01 32 32 00 76 5D 45,,ABC<Q.665455...........!.............[`v]....Q.-j…
1,,923,0:40.263.456,803.116.770 ms,,,05,01,   [804 IN-NAK],,,
1,,924,0:41.067.568,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,925,0:41.067.571,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 88 5B 60 76 5D 05 07 0D 00 51 0D 2D 6A 32 00 00 00 00 00 32 7D 01 32 32 00 76 5D 45 62 B2,,.ABC<Q.665455...........!.............[`v]....Q.-…
1,,926,0:41.067.617,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,927,0:41.068.565,2.916 us,,,,,[1 SOF],,[Frame: 1805] ,
0,,928,0:41.068.568,50.750 us,64 B,,05,01,IN txn,41 42 43 3C 07 0D 1E 00 72 70 0D 07 0D 1F 00 63 45 0E 07 0D 0A C7 42 5C 2E 07 0D 5B C7 44 5C 0E 07 0D 00 50 0D 2D 6A 10 00 00 00 00 00 10 7D 01 10 10 00 44 5C 4E 07 0D 0A AB 71 45 2F 07 0D 5B,,ABC<....rp.....cE.....B\...[.D\....P.-j.......}..…
1,,929,0:41.068.568,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,930,0:41.068.572,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 07 0D 1E 00 72 70 0D 07 0D 1F 00 63 45 0E 07 0D 0A C7 42 5C 2E 07 0D 5B C7 44 5C 0E 07 0D 00 50 0D 2D 6A 10 00 00 00 00 00 10 7D 01 10 10 00 44 5C 4E 07 0D 0A AB 71 45 2F 07 0D 5B 88 06,,KABC<....rp.....cE.....B\...[.D\....P.-j.......}.…
1,,931,0:41.068.618,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,932,0:41.069.565,14.004.791 ms,,,,,[15 SOF],,[Frames: 1806 - 1820] ,
0,,933,0:41.069.569,14.052.625 ms,64 B,,05,01,IN txn   [14 POLL],41 42 43 3C AB 4A 46 0F 07 0D 33 50 0D 2D 6A 0A 27 00 00 0F 00 27 7D 5C 05 40 2A 04 01 27 27 00 4A 46 4F 07 0D 0A 2B 51 5E 30 07 8D 5B 2B 55 5E 10 07 0D 00 51 0D 2D 6A 26 00 00 00 21 00 05 7D,,ABC<.JF...3P.-j.'....'}\.@*..''.JFO...+Q^0..[+U^.…
1,,934,0:41.069.569,13.006.416 ms,,,05,01,   [14 IN-NAK],,,
1,,935,0:41.083.570,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,936,0:41.083.574,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C AB 4A 46 0F 07 0D 33 50 0D 2D 6A 0A 27 00 00 0F 00 27 7D 5C 05 40 2A 04 01 27 27 00 4A 46 4F 07 0D 0A 2B 51 5E 30 07 8D 5B 2B 55 5E 10 07 0D 00 51 0D 2D 6A 26 00 00 00 21 00 05 7D 40 E1,,.ABC<.JF...3P.-j.'....'}\.@*..''.JFO...+Q^0..[+U^…
1,,937,0:41.083.620,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,938,0:41.084.567,19.005.479 ms,,,,,[20 SOF],,[Frames: 1821 - 1840] ,
0,,939,0:41.084.571,19.053.562 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 3C 5C 08 9C 56 04 40 7E 04 01 08 08 00 55 5E 50 07 0D 0A 5C 5A 57 37 07 0D 5B 5C 7A 57 17 07 0D 3D 50 0D 2D 6A FD 2E F0 00 00 00 2B 7D 5C 05 20 A3 14 01 2B 2B 00 7A 57 57 07 0D 07 00,,ABC<\..V.@~.....U^P...\ZW7..[\zW...=P.-j......+}\…
1,,940,0:41.084.571,18.007.187 ms,,,05,01,   [19 IN-NAK],,,
1,,941,0:41.103.573,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,942,0:41.103.576,45.583 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 5C 08 9C 56 04 40 7E 04 01 08 08 00 55 5E 50 07 0D 0A 5C 5A 57 37 07 0D 5B 5C 7A 57 17 07 0D 3D 50 0D 2D 6A FD 2E F0 00 00 00 2B 7D 5C 05 20 A3 14 01 2B 2B 00 7A 57 57 07 0D 07 00 F3 E5,,KABC<\..V.@~.....U^P...\ZW7..[\zW...=P.-j......+}…
1,,943,0:41.103.623,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,944,0:41.104.570,19.005.479 ms,,,,,[20 SOF],,[Frames: 1841 - 1860] ,
0,,945,0:41.104.573,19.053.479 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 31 00 05 E8 47 8D 6D 47 8D 05 10 DF 5C 60 05 00 00 05 E8 03 78 3B 02 70 29 00 70 02 70 29 01 48 35 01 28 2F 00 00 00 05 02 03 00 00 0C 00 E8 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC1...G.mG....\`......x;.p).p.p).H5.(/..........…
1,,946,0:41.104.573,18.007.145 ms,,,05,01,   [19 IN-NAK],,,
1,,947,0:41.123.576,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,948,0:41.123.579,45.520 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 31 00 05 E8 47 8D 6D 47 8D 05 10 DF 5C 60 05 00 00 05 E8 03 78 3B 02 70 29 00 70 02 70 29 01 48 35 01 28 2F 00 00 00 05 02 03 00 00 0C 00 E8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 EE 1C,,.ABC1...G.mG....\`......x;.p).p.p).H5.(/.........…
1,,949,0:41.123.625,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,950,0:41.124.573,492.071.437 ms,,,,,[493 SOF],,[Frames: 1861 - 305] ,
0,,951,0:41.124.576,492.119.437 ms,64 B,,05,01,IN txn   [492 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 2C 34 C8 60 76 0A 08 0D 1E 00 5A 68 0C 08 0D 1F 00 41 42 0D 08 0D 0A A3 5B 58 2D 08,,ABC<Q.665455...........!............,4.`v.....Zh.…
1,,952,0:41.124.576,491.073.145 ms,,,05,01,   [492 IN-NAK],,,
1,,953,0:41.616.645,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,954,0:41.616.648,45.500 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 2C 34 C8 60 76 0A 08 0D 1E 00 5A 68 0C 08 0D 1F 00 41 42 0D 08 0D 0A A3 5B 58 2D 08 FD 2A,,KABC<Q.665455...........!............,4.`v.....Zh…
1,,955,0:41.616.694,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,956,0:41.617.642,2.833 us,,,,,[1 SOF],,[Frame: 306] ,
0,,957,0:41.617.645,50.770 us,64 B,,05,01,IN txn,41 42 43 3C 0D 5B A3 6B 58 0D 08 0D 32 50 0D 2D 6A 08 26 00 00 00 00 2E 7D 01 2E 2E 00 6B 58 4D 08 0D 5B 00 69 74 0D 08 0D 15 50 0D 2D 6A 00 10 00 00 00 00 10 7D 5C 05 B8 1C 04 01 10 10 00 69,,ABC<.[.kX...2P.-j.&.....}....kXM..[.it....P.-j...…
1,,958,0:41.617.645,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,959,0:41.617.648,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 0D 5B A3 6B 58 0D 08 0D 32 50 0D 2D 6A 08 26 00 00 00 00 2E 7D 01 2E 2E 00 6B 58 4D 08 0D 5B 00 69 74 0D 08 0D 15 50 0D 2D 6A 00 10 00 00 00 00 10 7D 5C 05 B8 1C 04 01 10 10 00 69 3C 03,,.ABC<.[.kX...2P.-j.&.....}....kXM..[.it....P.-j..…
1,,960,0:41.617.694,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,961,0:41.618.642,15.004.895 ms,,,,,[16 SOF],,[Frames: 307 - 322] ,
0,,962,0:41.618.645,15.052.812 ms,64 B,,05,01,IN txn   [15 POLL],41 42 43 3C 74 4D 08 0D 34 64 5F 72 0E 08 0D 1E 00 48 5E 0F 48 0D 1F 00 55 5F 0F 48 0D 1E 00 5D 60 0F 48 0D 1F 00 77 65 0F 48 0D 1E 00 79 65 0F 48 0D 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC<tM..4d_r.....H^.H...U_.H...]`.H...we.H...ye.H…
1,,963,0:41.618.645,14.006.604 ms,,,05,01,   [15 IN-NAK],,,
1,,964,0:41.633.647,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,965,0:41.633.650,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 74 4D 08 0D 34 64 5F 72 0E 08 0D 1E 00 48 5E 0F 48 0D 1F 00 55 5F 0F 48 0D 1E 00 5D 60 0F 48 0D 1F 00 77 65 0F 48 0D 1E 00 79 65 0F 48 0D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4E A6,,KABC<tM..4d_r.....H^.H...U_.H...]`.H...we.H...ye.…
1,,966,0:41.633.696,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,967,0:41.634.644,19.005.479 ms,,,,,[20 SOF],,[Frames: 323 - 342] ,
0,,968,0:41.634.647,19.053.395 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 3C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC<.............................................…
1,,969,0:41.634.647,18.007.187 ms,,,05,01,   [19 IN-NAK],,,
